Dates/Times,Probability,Random Number,Occupancy,Comfort Range
2018-01-06 19:00:00,0.692,0.3967074919315804,1,1.5596125260155533
2018-01-06 20:00:00,0.85,0.4432729555578028,1,0.7445592442359835
2018-01-06 21:00:00,0.858,0.030956411401416695,1,0.704410639488155
2018-01-06 22:00:00,0.883,0.04058021809003132,1,0.5793975121792896
2018-01-06 23:00:00,0.85,0.22044972429985343,1,0.7445592442359835
2018-01-07 00:00:00,0.875,0.09796155584059296,1,0.619332165310242
2018-01-07 01:00:00,0.817,0.5449022635936818,1,0.9110424030189028
2018-01-07 02:00:00,0.867,0.02505749026160664,1,0.65933064441979
2018-01-07 03:00:00,0.783,0.35283581600267355,1,1.0842956386182467
2018-01-07 04:00:00,0.8,0.6187030342814277,1,0.9974275450456435
2018-01-07 05:00:00,0.708,0.9709177561974073,0,1.474577756348206
2018-01-07 06:00:00,0.767,0.5790141485847982,1,1.1665381832912078
2018-01-07 07:00:00,0.683,0.7261508925414261,0,1.6077637110407668
2018-01-07 08:00:00,0.658,0.6360895255399649,1,1.742815979730445
2018-01-07 09:00:00,0.5,0.925513071253769,0,2.6554661465219738
2018-01-07 10:00:00,0.517,0.9305974230942718,0,2.5510843924050053
2018-01-07 11:00:00,0.358,0.8933590157450628,0,3.6188224282730284
2018-01-07 12:00:00,0.225,0.27176901563239775,0,4.776918093737292
2018-01-07 13:00:00,0.167,0.28617900796035933,0,5.4405711710871145
2018-01-07 14:00:00,0.192,0.8797439961474648,0,5.136546361645745
2018-01-07 15:00:00,0.25,0.49017520878926546,0,4.5289255105403425
2018-01-07 16:00:00,0.542,0.4077495383153549,1,2.4007487365798528
2018-01-07 17:00:00,0.642,0.9286123593959948,0,1.830328179925274
2018-01-07 18:00:00,0.608,0.4756416665389197,1,2.019407026590185
2018-01-07 19:00:00,0.692,0.8530153459274814,0,1.5596125260155533
2018-01-07 20:00:00,0.85,0.30917483967242076,1,0.7445592442359835
2018-01-07 21:00:00,0.858,0.2601073648726303,1,0.704410639488155
2018-01-07 22:00:00,0.883,0.07409642642404113,1,0.5793975121792896
2018-01-07 23:00:00,0.85,0.8360670042844084,1,0.7445592442359835
2018-01-08 00:00:00,0.875,0.3745879976887486,1,0.619332165310242
2018-01-08 01:00:00,0.817,0.013178909671137218,1,0.9110424030189028
2018-01-08 02:00:00,0.867,0.3863525934494825,1,0.65933064441979
2018-01-08 03:00:00,0.783,0.08924302940505646,1,1.0842956386182467
2018-01-08 04:00:00,0.8,0.8511868282302009,0,0.9974275450456435
2018-01-08 05:00:00,0.708,0.7041340424218453,1,1.474577756348206
2018-01-08 06:00:00,0.767,0.28983380713059126,1,1.1665381832912078
2018-01-08 07:00:00,0.683,0.6275503511922692,1,1.6077637110407668
2018-01-08 08:00:00,0.658,0.6882794050087749,0,1.742815979730445
2018-01-08 09:00:00,0.5,0.46592665735594785,1,2.6554661465219738
2018-01-08 10:00:00,0.517,0.7079433710021111,0,2.5510843924050053
2018-01-08 11:00:00,0.358,0.6240814185112026,0,3.6188224282730284
2018-01-08 12:00:00,0.225,0.29479465259750215,0,4.776918093737292
2018-01-08 13:00:00,0.167,0.27029924690201723,0,5.4405711710871145
2018-01-08 14:00:00,0.192,0.8895917737864926,0,5.136546361645745
2018-01-08 15:00:00,0.25,0.6878915045470484,0,4.5289255105403425
2018-01-08 16:00:00,0.542,0.9746571805317327,0,2.4007487365798528
2018-01-08 17:00:00,0.642,0.5538746583661388,1,1.830328179925274
2018-01-08 18:00:00,0.608,0.0528485234231687,1,2.019407026590185
2018-01-08 19:00:00,0.692,0.1107836054256034,1,1.5596125260155533
2018-01-08 20:00:00,0.85,0.7539194225653117,1,0.7445592442359835
2018-01-08 21:00:00,0.858,0.8777386550295224,0,0.704410639488155
2018-01-08 22:00:00,0.883,0.12565619606496659,1,0.5793975121792896
2018-01-08 23:00:00,0.85,0.7927143479860961,1,0.7445592442359835
2018-01-09 00:00:00,0.875,0.026335791304787026,1,0.619332165310242
2018-01-09 01:00:00,0.817,0.6065148920871074,1,0.9110424030189028
2018-01-09 02:00:00,0.867,0.9831340225911697,0,0.65933064441979
2018-01-09 03:00:00,0.783,0.975903226801492,0,1.0842956386182467
2018-01-09 04:00:00,0.8,0.8498593374823572,0,0.9974275450456435
2018-01-09 05:00:00,0.708,0.6667980594591197,1,1.474577756348206
2018-01-09 06:00:00,0.767,0.587157565696352,1,1.1665381832912078
2018-01-09 07:00:00,0.683,0.037052713939060955,1,1.6077637110407668
2018-01-09 08:00:00,0.658,0.9634856449161243,0,1.742815979730445
2018-01-09 09:00:00,0.5,0.5241910473492161,0,2.6554661465219738
2018-01-09 10:00:00,0.517,0.11917243113588938,1,2.5510843924050053
2018-01-09 11:00:00,0.358,0.231463766734057,1,3.6188224282730284
2018-01-09 12:00:00,0.225,0.028626268492897733,1,4.776918093737292
2018-01-09 13:00:00,0.167,0.3153197378610021,0,5.4405711710871145
2018-01-09 14:00:00,0.192,0.24777486191203157,0,5.136546361645745
2018-01-09 15:00:00,0.25,0.48199409958270567,0,4.5289255105403425
2018-01-09 16:00:00,0.542,0.27291363296829585,1,2.4007487365798528
2018-01-09 17:00:00,0.642,0.601800872240156,1,1.830328179925274
2018-01-09 18:00:00,0.608,0.3918482510161839,1,2.019407026590185
2018-01-09 19:00:00,0.692,0.7607773725040595,0,1.5596125260155533
2018-01-09 20:00:00,0.85,0.8115760890593241,1,0.7445592442359835
2018-01-09 21:00:00,0.858,0.12524292779901414,1,0.704410639488155
2018-01-09 22:00:00,0.883,0.4517565633807501,1,0.5793975121792896
2018-01-09 23:00:00,0.85,0.35808587120790336,1,0.7445592442359835
2018-01-10 00:00:00,0.875,0.7929906593883127,1,0.619332165310242
2018-01-10 01:00:00,0.817,0.08431914009496788,1,0.9110424030189028
2018-01-10 02:00:00,0.867,0.7847020183493166,1,0.65933064441979
2018-01-10 03:00:00,0.783,0.9355445381751482,0,1.0842956386182467
2018-01-10 04:00:00,0.8,0.8130999903076166,0,0.9974275450456435
2018-01-10 05:00:00,0.708,0.6183827347213381,1,1.474577756348206
2018-01-10 06:00:00,0.767,0.020283198723043294,1,1.1665381832912078
2018-01-10 07:00:00,0.683,0.16604554444915465,1,1.6077637110407668
2018-01-10 08:00:00,0.658,0.07681444167871887,1,1.742815979730445
2018-01-10 09:00:00,0.5,0.4573444614950519,1,2.6554661465219738
2018-01-10 10:00:00,0.517,0.4980260087757299,1,2.5510843924050053
2018-01-10 11:00:00,0.358,0.6018975055724308,0,3.6188224282730284
2018-01-10 12:00:00,0.225,0.6601999421144423,0,4.776918093737292
2018-01-10 13:00:00,0.167,0.8676340304513043,0,5.4405711710871145
2018-01-10 14:00:00,0.192,0.5913649309120711,0,5.136546361645745
2018-01-10 15:00:00,0.25,0.6484703107780797,0,4.5289255105403425
2018-01-10 16:00:00,0.542,0.9014852855194705,0,2.4007487365798528
2018-01-10 17:00:00,0.642,0.36097502185384,1,1.830328179925274
2018-01-10 18:00:00,0.608,0.438515973004315,1,2.019407026590185
2018-01-10 19:00:00,0.692,0.1614319606763699,1,1.5596125260155533
2018-01-10 20:00:00,0.85,0.2554857801986311,1,0.7445592442359835
2018-01-10 21:00:00,0.858,0.8257608346609137,1,0.704410639488155
2018-01-10 22:00:00,0.883,0.38052349834409305,1,0.5793975121792896
2018-01-10 23:00:00,0.85,0.590140144232241,1,0.7445592442359835
2018-01-11 00:00:00,0.875,0.5154770818447735,1,0.619332165310242
2018-01-11 01:00:00,0.817,0.6427882147644234,1,0.9110424030189028
2018-01-11 02:00:00,0.867,0.5345501236496589,1,0.65933064441979
2018-01-11 03:00:00,0.783,0.41667452783348313,1,1.0842956386182467
2018-01-11 04:00:00,0.8,0.7647760527965394,1,0.9974275450456435
2018-01-11 05:00:00,0.708,0.30254835110424516,1,1.474577756348206
2018-01-11 06:00:00,0.767,0.733860577278829,1,1.1665381832912078
2018-01-11 07:00:00,0.683,0.01131350024137956,1,1.6077637110407668
2018-01-11 08:00:00,0.658,0.7423358577326886,0,1.742815979730445
2018-01-11 09:00:00,0.5,0.12542040730975224,1,2.6554661465219738
2018-01-11 10:00:00,0.517,0.29663336704257415,1,2.5510843924050053
2018-01-11 11:00:00,0.358,0.14048278590584284,1,3.6188224282730284
2018-01-11 12:00:00,0.225,0.43230544592159037,0,4.776918093737292
2018-01-11 13:00:00,0.167,0.7920749676519425,0,5.4405711710871145
2018-01-11 14:00:00,0.192,0.04464373718883863,1,5.136546361645745
2018-01-11 15:00:00,0.25,0.21868008674974637,1,4.5289255105403425
2018-01-11 16:00:00,0.542,0.8316105712928461,0,2.4007487365798528
2018-01-11 17:00:00,0.642,0.0898397111614645,1,1.830328179925274
2018-01-11 18:00:00,0.608,0.03199425812580925,1,2.019407026590185
2018-01-11 19:00:00,0.692,0.5440825355140516,1,1.5596125260155533
2018-01-11 20:00:00,0.85,0.313874599666778,1,0.7445592442359835
2018-01-11 21:00:00,0.858,0.8333606810066445,1,0.704410639488155
2018-01-11 22:00:00,0.883,0.06963787099229446,1,0.5793975121792896
2018-01-11 23:00:00,0.85,0.06370126908016971,1,0.7445592442359835
2018-01-12 00:00:00,0.875,0.3241186384150464,1,0.619332165310242
2018-01-12 01:00:00,0.817,0.8646640531574209,0,0.9110424030189028
2018-01-12 02:00:00,0.867,0.8931784274202124,0,0.65933064441979
2018-01-12 03:00:00,0.783,0.21799165085436045,1,1.0842956386182467
2018-01-12 04:00:00,0.8,0.7938031244024177,1,0.9974275450456435
2018-01-12 05:00:00,0.708,0.7206745176656731,0,1.474577756348206
2018-01-12 06:00:00,0.767,0.8857545791289162,0,1.1665381832912078
2018-01-12 07:00:00,0.683,0.10285806393967212,1,1.6077637110407668
2018-01-12 08:00:00,0.658,0.37038020664369886,1,1.742815979730445
2018-01-12 09:00:00,0.5,0.620481851409427,0,2.6554661465219738
2018-01-12 10:00:00,0.517,0.40304944433881973,1,2.5510843924050053
2018-01-12 11:00:00,0.358,0.1135296954677204,1,3.6188224282730284
2018-01-12 12:00:00,0.225,0.7892698337913966,0,4.776918093737292
2018-01-12 13:00:00,0.167,0.2715268198155094,0,5.4405711710871145
2018-01-12 14:00:00,0.192,0.6701551167887868,0,5.136546361645745
2018-01-12 15:00:00,0.25,0.5104892656257188,0,4.5289255105403425
2018-01-12 16:00:00,0.542,0.5026531796342472,1,2.4007487365798528
2018-01-12 17:00:00,0.642,0.48493955815932854,1,1.830328179925274
2018-01-12 18:00:00,0.608,0.5607797469294291,1,2.019407026590185
2018-01-12 19:00:00,0.692,0.49178469491437105,1,1.5596125260155533
2018-01-12 20:00:00,0.85,0.4963677733475542,1,0.7445592442359835
2018-01-12 21:00:00,0.858,0.12535831729274693,1,0.704410639488155
2018-01-12 22:00:00,0.883,0.9081798828290792,0,0.5793975121792896
2018-01-12 23:00:00,0.85,0.38136572344120756,1,0.7445592442359835
2018-01-13 00:00:00,0.875,0.11019897529900724,1,0.619332165310242
2018-01-13 01:00:00,0.817,0.2027898998308041,1,0.9110424030189028
2018-01-13 02:00:00,0.867,0.08576286590782112,1,0.65933064441979
2018-01-13 03:00:00,0.783,0.24862770093697328,1,1.0842956386182467
2018-01-13 04:00:00,0.8,0.43478320411199634,1,0.9974275450456435
2018-01-13 05:00:00,0.708,0.3771029659265632,1,1.474577756348206
2018-01-13 06:00:00,0.767,0.29265060149744904,1,1.1665381832912078
2018-01-13 07:00:00,0.683,0.6792984807163638,1,1.6077637110407668
2018-01-13 08:00:00,0.658,0.9326520111657056,0,1.742815979730445
2018-01-13 09:00:00,0.5,0.7876083601854925,0,2.6554661465219738
2018-01-13 10:00:00,0.517,0.30727975650675854,1,2.5510843924050053
2018-01-13 11:00:00,0.358,0.910186163363358,0,3.6188224282730284
2018-01-13 12:00:00,0.225,0.961131044076157,0,4.776918093737292
2018-01-13 13:00:00,0.167,0.8496866833425765,0,5.4405711710871145
2018-01-13 14:00:00,0.192,0.5396905948613592,0,5.136546361645745
2018-01-13 15:00:00,0.25,0.5809230636607094,0,4.5289255105403425
2018-01-13 16:00:00,0.542,0.36247194216826617,1,2.4007487365798528
2018-01-13 17:00:00,0.642,0.8145534810322164,0,1.830328179925274
2018-01-13 18:00:00,0.608,0.1630723920827285,1,2.019407026590185
2018-01-13 19:00:00,0.692,0.8543638005819891,0,1.5596125260155533
2018-01-13 20:00:00,0.85,0.40249854554632836,1,0.7445592442359835
2018-01-13 21:00:00,0.858,0.08266868424885321,1,0.704410639488155
2018-01-13 22:00:00,0.883,0.27780293874397655,1,0.5793975121792896
2018-01-13 23:00:00,0.85,0.2936830212884246,1,0.7445592442359835
2018-01-14 00:00:00,0.875,0.22506489164149746,1,0.619332165310242
2018-01-14 01:00:00,0.817,0.696267864379077,1,0.9110424030189028
2018-01-14 02:00:00,0.867,0.29812503956645886,1,0.65933064441979
2018-01-14 03:00:00,0.783,0.789406367705638,0,1.0842956386182467
2018-01-14 04:00:00,0.8,0.8733609699623707,0,0.9974275450456435
2018-01-14 05:00:00,0.708,0.6253461811549454,1,1.474577756348206
2018-01-14 06:00:00,0.767,0.34160854768274007,1,1.1665381832912078
2018-01-14 07:00:00,0.683,0.5196036785460254,1,1.6077637110407668
2018-01-14 08:00:00,0.658,0.03906958239676561,1,1.742815979730445
2018-01-14 09:00:00,0.5,0.9567041049251773,0,2.6554661465219738
2018-01-14 10:00:00,0.517,0.32254279397818697,1,2.5510843924050053
2018-01-14 11:00:00,0.358,0.7888592734547053,0,3.6188224282730284
2018-01-14 12:00:00,0.225,0.4540034409515433,0,4.776918093737292
2018-01-14 13:00:00,0.167,0.19640175553456363,0,5.4405711710871145
2018-01-14 14:00:00,0.192,0.9381326267683149,0,5.136546361645745
2018-01-14 15:00:00,0.25,0.73704861001379,0,4.5289255105403425
2018-01-14 16:00:00,0.542,0.25478298617743955,1,2.4007487365798528
2018-01-14 17:00:00,0.642,0.8173237159259612,0,1.830328179925274
2018-01-14 18:00:00,0.608,0.7797191929718561,0,2.019407026590185
2018-01-14 19:00:00,0.692,0.7036561152812799,0,1.5596125260155533
2018-01-14 20:00:00,0.85,0.5888841330025557,1,0.7445592442359835
2018-01-14 21:00:00,0.858,0.119567433437472,1,0.704410639488155
2018-01-14 22:00:00,0.883,0.7584261965103534,1,0.5793975121792896
2018-01-14 23:00:00,0.85,0.4910726560732709,1,0.7445592442359835
2018-01-15 00:00:00,0.875,0.7474572530300483,1,0.619332165310242
2018-01-15 01:00:00,0.817,0.6052933043828792,1,0.9110424030189028
2018-01-15 02:00:00,0.867,0.28926952690664753,1,0.65933064441979
2018-01-15 03:00:00,0.783,0.8873281049303734,0,1.0842956386182467
2018-01-15 04:00:00,0.8,0.3857651129036527,1,0.9974275450456435
2018-01-15 05:00:00,0.708,0.05231987636060975,1,1.474577756348206
2018-01-15 06:00:00,0.767,0.3850806555217312,1,1.1665381832912078
2018-01-15 07:00:00,0.683,0.37888718640582697,1,1.6077637110407668
2018-01-15 08:00:00,0.658,0.15657324698945985,1,1.742815979730445
2018-01-15 09:00:00,0.5,0.4149826360033414,1,2.6554661465219738
2018-01-15 10:00:00,0.517,0.39577319406845834,1,2.5510843924050053
2018-01-15 11:00:00,0.358,0.8248583681726332,0,3.6188224282730284
2018-01-15 12:00:00,0.225,0.6797521052789585,0,4.776918093737292
2018-01-15 13:00:00,0.167,0.3221371617220695,0,5.4405711710871145
2018-01-15 14:00:00,0.192,0.6051776488400717,0,5.136546361645745
2018-01-15 15:00:00,0.25,0.8936489657807999,0,4.5289255105403425
2018-01-15 16:00:00,0.542,0.5216733788789271,1,2.4007487365798528
2018-01-15 17:00:00,0.642,0.5477785465880253,1,1.830328179925274
2018-01-15 18:00:00,0.608,0.19321058893730936,1,2.019407026590185
2018-01-15 19:00:00,0.692,0.31460850506972726,1,1.5596125260155533
2018-01-15 20:00:00,0.85,0.347741245764578,1,0.7445592442359835
2018-01-15 21:00:00,0.858,0.4060476579982273,1,0.704410639488155
2018-01-15 22:00:00,0.883,0.29380622549930735,1,0.5793975121792896
2018-01-15 23:00:00,0.85,0.623397928081802,1,0.7445592442359835
2018-01-16 00:00:00,0.875,0.7381846099432664,1,0.619332165310242
2018-01-16 01:00:00,0.817,0.9102759031353649,0,0.9110424030189028
2018-01-16 02:00:00,0.867,0.9782690811578167,0,0.65933064441979
2018-01-16 03:00:00,0.783,0.02930753645579154,1,1.0842956386182467
2018-01-16 04:00:00,0.8,0.012282085784139363,1,0.9974275450456435
2018-01-16 05:00:00,0.708,0.15898444275544954,1,1.474577756348206
2018-01-16 06:00:00,0.767,0.10823807399347696,1,1.1665381832912078
2018-01-16 07:00:00,0.683,0.9739886225844582,0,1.6077637110407668
2018-01-16 08:00:00,0.658,0.956651203697231,0,1.742815979730445
2018-01-16 09:00:00,0.5,0.42321216118231075,1,2.6554661465219738
2018-01-16 10:00:00,0.517,0.3158429901509432,1,2.5510843924050053
2018-01-16 11:00:00,0.358,0.07945384149854595,1,3.6188224282730284
2018-01-16 12:00:00,0.225,0.6957766200825242,0,4.776918093737292
2018-01-16 13:00:00,0.167,0.11115366511617675,1,5.4405711710871145
2018-01-16 14:00:00,0.192,0.530300515617987,0,5.136546361645745
2018-01-16 15:00:00,0.25,0.9120065416046131,0,4.5289255105403425
2018-01-16 16:00:00,0.542,0.5818383608991042,0,2.4007487365798528
2018-01-16 17:00:00,0.642,0.29452172062421733,1,1.830328179925274
2018-01-16 18:00:00,0.608,0.8705734351122569,0,2.019407026590185
2018-01-16 19:00:00,0.692,0.3354659124258672,1,1.5596125260155533
2018-01-16 20:00:00,0.85,0.60879525554711,1,0.7445592442359835
